,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,gender,SeniorCitizen,Partner,Dependents,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year
3800,66,1,1,90.95,5930.05,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1
3801,18,1,1,85.45,1505.85,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
3802,1,1,0,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3803,61,1,1,94.1,5638.3,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
3804,10,1,0,79.85,797.25,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3805,1,1,1,71.65,71.65,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3806,18,1,1,73.55,1359.45,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3807,24,1,1,104.65,2542.45,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
3808,3,1,0,19.3,54.7,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
3809,50,1,0,20.15,989.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3810,1,1,0,44.55,44.55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3811,2,1,1,54.45,87.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3812,17,1,1,19.65,351.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3813,69,1,1,105.0,7297.75,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1
3814,72,1,1,88.7,6301.7,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
3815,3,1,1,74.25,210.3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3816,50,1,1,75.15,3822.45,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
3817,53,1,0,20.25,1048.45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3818,58,1,1,109.1,6393.65,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1
3819,46,0,1,30.75,1489.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3820,72,1,1,112.9,8061.5,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
3821,1,1,1,74.2,74.2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3822,6,1,1,94.05,518.75,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0
3823,72,1,0,78.85,5763.15,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3824,4,1,1,55.3,238.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3825,52,1,0,19.35,1031.7,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
3827,2,1,0,20.45,34.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
3828,65,1,0,19.35,1319.95,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3829,43,1,1,101.0,4388.4,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
3830,4,1,1,100.2,420.2,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
3831,25,1,1,89.05,2177.45,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
3832,51,1,1,78.65,3950.85,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
3833,12,1,0,74.75,827.05,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3834,57,1,1,70.1,3913.3,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
3835,24,1,0,19.9,533.5,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
3836,64,1,0,58.35,3756.45,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
3837,4,1,1,105.65,443.9,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0
3838,26,1,1,100.5,2599.95,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
3839,15,1,0,20.05,284.3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
3840,64,1,0,25.65,1740.8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
3841,36,1,1,96.5,3436.1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
3842,27,1,0,95.0,2462.55,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0
3843,1,1,0,70.85,70.85,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
3844,35,1,1,85.95,3110.1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
3845,4,1,1,73.9,280.85,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3846,8,1,1,45.45,411.75,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3847,10,1,1,20.0,198.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3848,2,1,0,49.2,103.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3849,58,1,1,109.45,6144.55,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
3850,51,1,1,83.25,4089.45,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
3851,46,1,1,19.25,864.2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
3852,1,1,1,19.65,19.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3853,46,1,0,72.8,3249.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3854,50,1,1,109.65,5405.8,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
3855,53,1,0,65.0,3363.8,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0
3856,61,1,1,114.1,7132.15,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
3857,5,1,0,20.65,93.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3858,47,1,1,86.95,4138.9,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
3859,54,1,1,94.75,5121.75,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3860,19,0,1,25.35,566.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3861,26,1,1,105.45,2715.3,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1
3862,70,1,0,25.4,1782.05,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
3863,17,1,1,102.55,1742.5,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
3864,30,1,1,100.2,2983.8,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
3865,1,1,0,24.0,24.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3866,19,1,0,25.6,485.9,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
3867,26,1,1,73.5,1905.7,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
3868,21,1,1,74.05,1565.7,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
3869,50,1,1,98.25,4858.7,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
3870,68,0,1,54.4,3723.65,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
3871,3,1,1,101.55,298.35,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3872,9,1,0,103.1,970.45,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0
3873,51,0,0,34.2,1782.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
3874,9,1,1,43.75,405.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3875,41,1,1,111.95,4534.9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0
3876,22,1,1,100.65,2415.95,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3877,21,0,1,55.95,1157.05,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0
3878,71,1,1,116.05,8297.5,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
3879,1,1,0,45.75,45.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3880,26,1,1,82.0,2083.1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
3881,71,1,0,65.15,4681.75,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3882,4,1,1,44.8,176.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3883,12,1,1,79.8,1001.2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3884,18,1,1,88.85,1594.75,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0
3885,3,1,1,74.95,212.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3886,72,1,1,106.85,7677.4,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
3887,11,1,0,74.95,815.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3888,1,1,0,80.15,80.15,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
3889,13,1,0,19.3,259.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3890,72,1,1,109.25,8109.8,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0
3891,42,1,0,56.1,2386.85,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3892,17,1,0,19.7,340.35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3893,7,1,1,51.3,419.35,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3894,68,1,0,118.6,7990.05,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
3895,56,1,0,24.15,1402.25,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
3896,38,1,0,20.3,749.35,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
3897,72,1,1,115.5,8425.15,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
3898,48,1,0,25.05,1171.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
3899,52,1,1,109.1,5647.95,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0
3900,35,1,0,19.65,708.8,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
3901,67,1,1,111.3,7567.2,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
3902,1,0,0,29.9,29.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3903,53,1,1,80.6,4348.1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3904,34,1,0,20.8,635.9,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
3905,3,0,0,35.2,108.95,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3906,1,1,0,78.8,78.8,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
3907,19,1,0,89.95,1682.4,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
3908,60,1,1,116.05,6925.9,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
3909,11,1,0,19.55,223.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3910,47,1,1,106.4,5127.95,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
3911,18,1,0,49.4,874.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3912,60,1,0,115.25,6758.45,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1
3913,72,1,0,24.8,1874.3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
3914,39,1,0,19.9,791.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3915,59,1,1,81.25,4639.45,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
3916,2,1,0,69.95,143.9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
3917,1,1,0,69.1,69.1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3918,20,1,1,90.2,1776.55,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0
3919,6,1,1,93.55,536.4,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
3920,71,1,1,86.4,6172.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3921,24,1,0,66.3,1559.45,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3922,67,1,1,94.65,6079.0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
3923,1,1,1,80.85,80.85,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3924,48,1,1,82.05,4029.95,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0
3925,37,1,0,72.1,2658.4,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0
3926,11,0,0,34.7,383.55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3927,3,1,1,20.55,51.15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3928,18,1,1,95.95,1745.5,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0
3929,50,1,1,44.8,2230.85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3930,67,1,1,109.4,7281.6,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0
3931,25,1,1,71.05,1837.7,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
3932,2,1,1,78.55,149.55,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3933,9,1,0,19.7,180.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3934,10,0,0,40.25,411.45,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
3935,70,1,0,19.85,1328.35,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
3936,9,1,1,68.25,576.95,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3937,4,1,1,20.15,68.45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3938,2,1,0,50.95,123.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3939,1,1,0,78.65,78.65,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
3940,19,0,1,25.15,468.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,7,1,1,20.25,174.7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3942,1,1,1,42.9,42.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3943,1,1,0,44.0,44.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3944,9,1,0,20.25,172.35,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
3945,3,0,0,34.25,139.35,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3946,9,0,0,58.5,539.85,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
3947,5,1,0,55.8,300.4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3948,56,1,0,88.9,4968.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
3949,18,1,0,57.65,992.7,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3950,49,1,1,96.2,4718.25,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
3951,70,1,0,79.15,5536.5,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1
3952,72,1,1,108.05,7806.6,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
3953,6,1,0,74.4,434.1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3954,17,1,1,94.8,1563.9,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
3955,29,0,1,45.9,1332.4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
3956,6,1,1,105.3,545.2,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0
3957,63,1,0,102.6,6296.75,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1
3958,16,1,1,73.85,1284.2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3959,59,1,1,61.35,3645.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3960,3,1,0,57.55,161.45,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3961,8,0,1,29.25,226.95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3962,7,1,1,84.55,646.85,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0
3963,68,1,0,19.6,1441.65,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
3964,68,1,0,111.75,7511.3,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1
3965,52,1,1,106.5,5621.85,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0
3966,72,1,1,107.7,7919.8,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1
3967,32,1,0,19.3,593.2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
3968,72,1,0,20.05,1423.65,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3969,1,1,1,69.95,69.95,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
3970,42,1,0,63.7,2763.35,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
3971,25,1,0,24.75,692.1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
3972,45,1,1,50.9,2298.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,43,0,1,60.4,2640.55,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
3974,37,1,0,79.25,2911.8,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0
3975,20,1,1,85.8,1727.5,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
3976,4,0,1,24.45,86.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3977,63,1,1,110.1,6705.7,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1
3978,3,1,0,90.7,237.65,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3979,66,1,1,25.3,1672.35,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
3980,28,1,1,105.7,2979.5,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3981,8,1,0,85.2,695.75,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
3982,71,1,0,24.35,1654.6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3983,1,0,1,24.25,24.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3984,72,1,0,25.1,1857.85,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
3985,16,1,1,54.55,825.1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3986,66,1,0,96.6,6424.25,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
3987,11,1,1,76.5,837.95,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3988,51,1,1,81.15,4126.2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
3989,8,0,1,38.5,330.8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
3990,14,1,1,92.9,1337.45,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3991,4,1,1,93.5,362.2,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0
3992,70,1,0,84.7,5991.05,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
3993,70,1,0,66.0,4891.5,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3994,54,1,1,101.5,5373.1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0
3995,28,1,1,74.9,2068.55,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3996,24,1,0,20.75,487.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3997,69,1,1,61.45,4131.2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
3998,42,1,0,54.5,2301.15,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3999,2,1,1,69.6,131.65,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
4000,39,1,1,99.75,4036.0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0
4001,45,1,1,109.75,4900.65,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
4002,72,1,1,80.85,5727.45,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
4003,38,1,0,20.3,743.05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
4004,72,1,1,67.8,4804.65,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4005,1,1,1,24.05,24.05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4006,72,1,1,19.8,1414.65,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
4007,55,1,0,25.7,1443.65,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4008,51,0,1,56.15,2898.95,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0
4009,63,1,1,86.7,5309.5,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
4010,1,1,0,20.4,20.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4011,23,1,1,19.65,451.55,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
4012,1,1,0,50.55,50.55,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4013,2,1,1,54.35,117.05,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4014,52,1,0,108.1,5839.3,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
4015,36,1,0,54.45,1893.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
4016,1,1,0,45.35,45.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4017,28,1,0,59.0,1654.45,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
4018,7,1,0,69.45,477.05,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
4019,14,1,1,100.55,1415.55,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
4020,72,0,1,64.95,4546.0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
4021,1,1,1,20.5,20.5,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
4022,10,1,0,18.85,163.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4023,42,1,0,19.8,849.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4024,7,0,0,25.05,189.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4025,4,1,1,74.8,321.9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4026,72,1,1,114.3,8058.55,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1
4027,20,0,1,24.45,482.8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4028,63,1,0,109.2,7049.75,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1
4029,56,0,0,45.05,2560.1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4030,5,1,1,51.0,286.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4031,72,1,1,110.45,7982.5,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
4032,68,1,1,84.65,5683.6,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
4033,67,1,0,60.05,3994.05,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
4034,8,1,0,44.65,369.15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4035,52,1,1,93.25,4631.7,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
4036,18,1,1,20.25,401.95,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
4037,59,1,0,25.45,1534.05,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
4038,60,1,0,20.6,1093.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
4039,7,1,1,94.1,701.3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
4040,59,0,0,34.8,1980.3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
4041,46,0,1,60.75,2893.4,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
4042,5,1,1,51.35,262.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4043,59,0,1,64.05,3886.85,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
4044,70,1,1,84.8,5917.55,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
4045,14,1,1,71.0,914.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4046,44,1,1,50.15,2139.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4047,64,1,1,94.6,5948.7,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
4048,58,0,0,59.75,3624.35,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
